-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS10M
30.5,75.625,2024,3,24,2.93
30.5,76.25,2024,3,24,3.3
30.5,76.875,2024,3,24,3.8
30.5,77.5,2024,3,24,3.42
28.0,75.625,2024,3,25,3.18
28.0,76.25,2024,3,25,3.58
28.0,76.875,2024,3,25,3.9
28.0,77.5,2024,3,25,3.93
28.5,75.625,2024,3,25,3.0
28.5,76.25,2024,3,25,3.56
28.5,76.875,2024,3,25,4.01
28.5,77.5,2024,3,25,4.31
29.0,75.625,2024,3,25,3.16
29.0,76.25,2024,3,25,3.77
29.0,76.875,2024,3,25,4.27
29.0,77.5,2024,3,25,4.66
29.5,75.625,2024,3,25,3.48
29.5,76.25,2024,3,25,4.03
29.5,76.875,2024,3,25,4.64
29.5,77.5,2024,3,25,4.97
30.0,75.625,2024,3,25,3.71
30.0,76.25,2024,3,25,4.17
30.0,76.875,2024,3,25,4.81
30.0,77.5,2024,3,25,4.33
30.5,75.625,2024,3,25,3.61
30.5,76.25,2024,3,25,3.99
30.5,76.875,2024,3,25,4.83
30.5,77.5,2024,3,25,3.93
28.0,75.625,2024,3,26,2.34
28.0,76.25,2024,3,26,2.89
28.0,76.875,2024,3,26,3.24
28.0,77.5,2024,3,26,3.23
28.5,75.625,2024,3,26,2.32
28.5,76.25,2024,3,26,2.81
28.5,76.875,2024,3,26,3.25
28.5,77.5,2024,3,26,3.4
29.0,75.625,2024,3,26,2.54
29.0,76.25,2024,3,26,3.05
29.0,76.875,2024,3,26,3.44
29.0,77.5,2024,3,26,3.79
29.5,75.625,2024,3,26,2.89
29.5,76.25,2024,3,26,3.37
29.5,76.875,2024,3,26,3.84
29.5,77.5,2024,3,26,4.35
30.0,75.625,2024,3,26,3.14
30.0,76.25,2024,3,26,3.57
30.0,76.875,2024,3,26,4.2
30.0,77.5,2024,3,26,4.13
30.5,75.625,2024,3,26,3.15
30.5,76.25,2024,3,26,3.55
30.5,76.875,2024,3,26,4.52
30.5,77.5,2024,3,26,3.91
28.0,75.625,2024,3,27,2.67
28.0,76.25,2024,3,27,2.13
28.0,76.875,2024,3,27,2.08
28.0,77.5,2024,3,27,2.53
28.5,75.625,2024,3,27,2.86
28.5,76.25,2024,3,27,2.66
28.5,76.875,2024,3,27,2.65
28.5,77.5,2024,3,27,2.94
29.0,75.625,2024,3,27,3.13
29.0,76.25,2024,3,27,3.04
29.0,76.875,2024,3,27,3.08
29.0,77.5,2024,3,27,3.54
29.5,75.625,2024,3,27,3.04
29.5,76.25,2024,3,27,3.03
29.5,76.875,2024,3,27,3.53
29.5,77.5,2024,3,27,4.16
30.0,75.625,2024,3,27,2.71
30.0,76.25,2024,3,27,3.16
30.0,76.875,2024,3,27,4.07
30.0,77.5,2024,3,27,3.88
30.5,75.625,2024,3,27,2.47
30.5,76.25,2024,3,27,3.21
30.5,76.875,2024,3,27,4.39
30.5,77.5,2024,3,27,4.01
28.0,75.625,2024,3,28,2.69
28.0,76.25,2024,3,28,2.38
28.0,76.875,2024,3,28,2.3
28.0,77.5,2024,3,28,2.47
28.5,75.625,2024,3,28,2.92
28.5,76.25,2024,3,28,2.49
28.5,76.875,2024,3,28,2.6
28.5,77.5,2024,3,28,2.86
29.0,75.625,2024,3,28,3.29
29.0,76.25,2024,3,28,3.16
29.0,76.875,2024,3,28,3.33
29.0,77.5,2024,3,28,3.53
29.5,75.625,2024,3,28,3.77
29.5,76.25,2024,3,28,3.77
29.5,76.875,2024,3,28,4.12
29.5,77.5,2024,3,28,4.13
30.0,75.625,2024,3,28,4.29
30.0,76.25,2024,3,28,4.33
30.0,76.875,2024,3,28,4.38
30.0,77.5,2024,3,28,3.93
30.5,75.625,2024,3,28,4.41
30.5,76.25,2024,3,28,4.29
30.5,76.875,2024,3,28,4.07
30.5,77.5,2024,3,28,3.54
28.0,75.625,2024,3,29,1.83
28.0,76.25,2024,3,29,1.77
28.0,76.875,2024,3,29,1.92
28.0,77.5,2024,3,29,1.83
28.5,75.625,2024,3,29,1.78
28.5,76.25,2024,3,29,1.86
28.5,76.875,2024,3,29,1.89
28.5,77.5,2024,3,29,1.93
29.0,75.625,2024,3,29,2.07
29.0,76.25,2024,3,29,2.08
29.0,76.875,2024,3,29,1.92
29.0,77.5,2024,3,29,1.77
29.5,75.625,2024,3,29,2.35
29.5,76.25,2024,3,29,2.45
29.5,76.875,2024,3,29,2.12
29.5,77.5,2024,3,29,1.54
30.0,75.625,2024,3,29,2.4
30.0,76.25,2024,3,29,2.77
30.0,76.875,2024,3,29,2.41
30.0,77.5,2024,3,29,1.89
30.5,75.625,2024,3,29,2.48
30.5,76.25,2024,3,29,2.66
30.5,76.875,2024,3,29,2.36
30.5,77.5,2024,3,29,2.55
28.0,75.625,2024,3,30,4.99
28.0,76.25,2024,3,30,4.6
28.0,76.875,2024,3,30,3.99
28.0,77.5,2024,3,30,3.32
28.5,75.625,2024,3,30,4.41
28.5,76.25,2024,3,30,4.07
28.5,76.875,2024,3,30,3.82
28.5,77.5,2024,3,30,3.6
29.0,75.625,2024,3,30,3.63
29.0,76.25,2024,3,30,3.62
29.0,76.875,2024,3,30,3.7
29.0,77.5,2024,3,30,3.54
29.5,75.625,2024,3,30,2.86
29.5,76.25,2024,3,30,3.05
29.5,76.875,2024,3,30,3.0
29.5,77.5,2024,3,30,2.9
30.0,75.625,2024,3,30,2.04
30.0,76.25,2024,3,30,2.28
30.0,76.875,2024,3,30,2.3
30.0,77.5,2024,3,30,2.73
30.5,75.625,2024,3,30,2.02
30.5,76.25,2024,3,30,2.24
30.5,76.875,2024,3,30,2.61
30.5,77.5,2024,3,30,2.87
28.0,75.625,2024,3,31,3.94
28.0,76.25,2024,3,31,4.09
28.0,76.875,2024,3,31,4.09
28.0,77.5,2024,3,31,3.79
28.5,75.625,2024,3,31,3.54
28.5,76.25,2024,3,31,3.71
28.5,76.875,2024,3,31,3.72
28.5,77.5,2024,3,31,3.57
29.0,75.625,2024,3,31,3.11
29.0,76.25,2024,3,31,3.33
29.0,76.875,2024,3,31,3.35
29.0,77.5,2024,3,31,3.57
29.5,75.625,2024,3,31,3.02
29.5,76.25,2024,3,31,3.23
29.5,76.875,2024,3,31,3.41
29.5,77.5,2024,3,31,3.68
30.0,75.625,2024,3,31,2.91
30.0,76.25,2024,3,31,3.02
30.0,76.875,2024,3,31,3.23
30.0,77.5,2024,3,31,3.36
30.5,75.625,2024,3,31,3.0
30.5,76.25,2024,3,31,2.96
30.5,76.875,2024,3,31,2.99
30.5,77.5,2024,3,31,2.47
28.0,75.625,2024,4,1,4.24
28.0,76.25,2024,4,1,4.56
28.0,76.875,2024,4,1,4.94
28.0,77.5,2024,4,1,5.07
28.5,75.625,2024,4,1,4.03
28.5,76.25,2024,4,1,4.37
28.5,76.875,2024,4,1,4.79
28.5,77.5,2024,4,1,5.19
29.0,75.625,2024,4,1,3.95
29.0,76.25,2024,4,1,4.33
29.0,76.875,2024,4,1,4.61
29.0,77.5,2024,4,1,5.02
29.5,75.625,2024,4,1,3.8
29.5,76.25,2024,4,1,4.18
29.5,76.875,2024,4,1,4.57
29.5,77.5,2024,4,1,5.03
30.0,75.625,2024,4,1,3.79
30.0,76.25,2024,4,1,4.08
30.0,76.875,2024,4,1,4.59
30.0,77.5,2024,4,1,4.72
30.5,75.625,2024,4,1,3.62
30.5,76.25,2024,4,1,3.73
30.5,76.875,2024,4,1,4.04
30.5,77.5,2024,4,1,3.47
28.0,75.625,2024,4,2,3.22
28.0,76.25,2024,4,2,3.7
28.0,76.875,2024,4,2,3.99
28.0,77.5,2024,4,2,4.13
28.5,75.625,2024,4,2,2.96
28.5,76.25,2024,4,2,3.5
28.5,76.875,2024,4,2,3.94
28.5,77.5,2024,4,2,4.39
29.0,75.625,2024,4,2,2.93
29.0,76.25,2024,4,2,3.56
29.0,76.875,2024,4,2,4.14
29.0,77.5,2024,4,2,4.64
29.5,75.625,2024,4,2,3.28
29.5,76.25,2024,4,2,3.85
29.5,76.875,2024,4,2,4.38
29.5,77.5,2024,4,2,4.73
30.0,75.625,2024,4,2,3.52
30.0,76.25,2024,4,2,3.99
30.0,76.875,2024,4,2,4.47
30.0,77.5,2024,4,2,4.38
30.5,75.625,2024,4,2,3.42
30.5,76.25,2024,4,2,3.78
30.5,76.875,2024,4,2,4.21
30.5,77.5,2024,4,2,3.63
28.0,75.625,2024,4,3,3.13
28.0,76.25,2024,4,3,2.58
28.0,76.875,2024,4,3,2.1
28.0,77.5,2024,4,3,1.46
28.5,75.625,2024,4,3,2.56
28.5,76.25,2024,4,3,2.38
28.5,76.875,2024,4,3,1.77
28.5,77.5,2024,4,3,1.64
29.0,75.625,2024,4,3,2.87
29.0,76.25,2024,4,3,2.08
29.0,76.875,2024,4,3,1.91
29.0,77.5,2024,4,3,2.46
29.5,75.625,2024,4,3,2.39
29.5,76.25,2024,4,3,1.86
29.5,76.875,2024,4,3,2.19
29.5,77.5,2024,4,3,2.76
30.0,75.625,2024,4,3,2.02
30.0,76.25,2024,4,3,1.67
30.0,76.875,2024,4,3,2.43
30.0,77.5,2024,4,3,3.05
30.5,75.625,2024,4,3,1.68
30.5,76.25,2024,4,3,1.89
30.5,76.875,2024,4,3,2.99
30.5,77.5,2024,4,3,3.41
28.0,75.625,2024,4,4,2.54
28.0,76.25,2024,4,4,2.32
28.0,76.875,2024,4,4,2.23
28.0,77.5,2024,4,4,2.35
28.5,75.625,2024,4,4,2.21
28.5,76.25,2024,4,4,2.22
28.5,76.875,2024,4,4,2.39
28.5,77.5,2024,4,4,2.71
29.0,75.625,2024,4,4,2.92
29.0,76.25,2024,4,4,2.77
29.0,76.875,2024,4,4,3.0
29.0,77.5,2024,4,4,3.4
29.5,75.625,2024,4,4,3.06
29.5,76.25,2024,4,4,3.32
29.5,76.875,2024,4,4,3.63
29.5,77.5,2024,4,4,3.82
30.0,75.625,2024,4,4,3.4
30.0,76.25,2024,4,4,3.69
30.0,76.875,2024,4,4,3.88
30.0,77.5,2024,4,4,3.89
30.5,75.625,2024,4,4,3.52
30.5,76.25,2024,4,4,3.8
30.5,76.875,2024,4,4,3.75
30.5,77.5,2024,4,4,3.31
28.0,75.625,2024,4,5,2.8
28.0,76.25,2024,4,5,3.04
28.0,76.875,2024,4,5,3.38
28.0,77.5,2024,4,5,3.53
28.5,75.625,2024,4,5,3.08
28.5,76.25,2024,4,5,3.12
28.5,76.875,2024,4,5,3.5
28.5,77.5,2024,4,5,4.02
29.0,75.625,2024,4,5,3.04
29.0,76.25,2024,4,5,3.41
29.0,76.875,2024,4,5,3.86
29.0,77.5,2024,4,5,4.27
29.5,75.625,2024,4,5,3.26
29.5,76.25,2024,4,5,3.91
29.5,76.875,2024,4,5,4.49
29.5,77.5,2024,4,5,4.84
30.0,75.625,2024,4,5,3.94
30.0,76.25,2024,4,5,4.43
30.0,76.875,2024,4,5,4.8
30.0,77.5,2024,4,5,5.03
30.5,75.625,2024,4,5,4.01
30.5,76.25,2024,4,5,4.27
30.5,76.875,2024,4,5,4.64
30.5,77.5,2024,4,5,4.55
28.0,75.625,2024,4,6,3.03
28.0,76.25,2024,4,6,3.31
28.0,76.875,2024,4,6,3.51
28.0,77.5,2024,4,6,3.51
28.5,75.625,2024,4,6,3.13
28.5,76.25,2024,4,6,3.42
28.5,76.875,2024,4,6,3.62
28.5,77.5,2024,4,6,3.77
29.0,75.625,2024,4,6,3.23
29.0,76.25,2024,4,6,3.52
29.0,76.875,2024,4,6,3.76
29.0,77.5,2024,4,6,3.94
29.5,75.625,2024,4,6,3.35
29.5,76.25,2024,4,6,3.66
29.5,76.875,2024,4,6,3.91
29.5,77.5,2024,4,6,4.01
30.0,75.625,2024,4,6,3.47
30.0,76.25,2024,4,6,3.73
30.0,76.875,2024,4,6,3.92
30.0,77.5,2024,4,6,3.78
30.5,75.625,2024,4,6,3.37
30.5,76.25,2024,4,6,3.46
30.5,76.875,2024,4,6,3.7
30.5,77.5,2024,4,6,3.47
28.0,75.625,2024,4,7,2.66
28.0,76.25,2024,4,7,3.22
28.0,76.875,2024,4,7,3.5
28.0,77.5,2024,4,7,3.54
28.5,75.625,2024,4,7,2.64
28.5,76.25,2024,4,7,3.2
28.5,76.875,2024,4,7,3.57
28.5,77.5,2024,4,7,3.79
29.0,75.625,2024,4,7,2.86
29.0,76.25,2024,4,7,3.39
29.0,76.875,2024,4,7,3.73
29.0,77.5,2024,4,7,3.83
29.5,75.625,2024,4,7,3.18
29.5,76.25,2024,4,7,3.53
29.5,76.875,2024,4,7,3.73
29.5,77.5,2024,4,7,3.67
30.0,75.625,2024,4,7,3.19
30.0,76.25,2024,4,7,3.48
30.0,76.875,2024,4,7,3.69
30.0,77.5,2024,4,7,3.06
30.5,75.625,2024,4,7,2.89
30.5,76.25,2024,4,7,3.22
30.5,76.875,2024,4,7,3.64
30.5,77.5,2024,4,7,3.05
28.0,75.625,2024,4,8,3.0
28.0,76.25,2024,4,8,3.06
28.0,76.875,2024,4,8,2.92
28.0,77.5,2024,4,8,2.89
28.5,75.625,2024,4,8,2.67
28.5,76.25,2024,4,8,2.71
28.5,76.875,2024,4,8,2.7
28.5,77.5,2024,4,8,3.24
29.0,75.625,2024,4,8,2.98
29.0,76.25,2024,4,8,2.87
29.0,76.875,2024,4,8,3.27
29.0,77.5,2024,4,8,4.0
29.5,75.625,2024,4,8,2.93
29.5,76.25,2024,4,8,3.07
29.5,76.875,2024,4,8,3.83
29.5,77.5,2024,4,8,4.41
30.0,75.625,2024,4,8,2.86
30.0,76.25,2024,4,8,3.31
30.0,76.875,2024,4,8,4.09
30.0,77.5,2024,4,8,4.28
30.5,75.625,2024,4,8,2.65
30.5,76.25,2024,4,8,3.22
30.5,76.875,2024,4,8,4.13
30.5,77.5,2024,4,8,3.86
28.0,75.625,2024,4,9,2.85
28.0,76.25,2024,4,9,2.67
28.0,76.875,2024,4,9,2.54
28.0,77.5,2024,4,9,2.57
28.5,75.625,2024,4,9,2.68
28.5,76.25,2024,4,9,2.65
28.5,76.875,2024,4,9,2.76
28.5,77.5,2024,4,9,3.01
29.0,75.625,2024,4,9,2.72
29.0,76.25,2024,4,9,2.85
29.0,76.875,2024,4,9,3.15
29.0,77.5,2024,4,9,3.57
29.5,75.625,2024,4,9,2.83
29.5,76.25,2024,4,9,2.96
29.5,76.875,2024,4,9,3.32
29.5,77.5,2024,4,9,3.64
30.0,75.625,2024,4,9,2.59
30.0,76.25,2024,4,9,2.82
30.0,76.875,2024,4,9,3.37
30.0,77.5,2024,4,9,3.44
30.5,75.625,2024,4,9,2.11
30.5,76.25,2024,4,9,2.73
30.5,76.875,2024,4,9,3.59
30.5,77.5,2024,4,9,3.48
28.0,75.625,2024,4,10,3.6
28.0,76.25,2024,4,10,3.01
28.0,76.875,2024,4,10,2.83
28.0,77.5,2024,4,10,2.78
28.5,75.625,2024,4,10,3.0
28.5,76.25,2024,4,10,2.48
28.5,76.875,2024,4,10,2.4
28.5,77.5,2024,4,10,2.3
29.0,75.625,2024,4,10,2.6
29.0,76.25,2024,4,10,2.33
29.0,76.875,2024,4,10,2.39
29.0,77.5,2024,4,10,2.55
29.5,75.625,2024,4,10,2.39
29.5,76.25,2024,4,10,2.45
29.5,76.875,2024,4,10,2.56
29.5,77.5,2024,4,10,2.71
30.0,75.625,2024,4,10,2.37
30.0,76.25,2024,4,10,2.41
30.0,76.875,2024,4,10,2.49
30.0,77.5,2024,4,10,2.6
30.5,75.625,2024,4,10,2.34
30.5,76.25,2024,4,10,2.35
30.5,76.875,2024,4,10,2.64
30.5,77.5,2024,4,10,2.9
28.0,75.625,2024,4,11,4.31
28.0,76.25,2024,4,11,3.39
28.0,76.875,2024,4,11,2.75
28.0,77.5,2024,4,11,2.24
28.5,75.625,2024,4,11,3.2
28.5,76.25,2024,4,11,2.83
28.5,76.875,2024,4,11,2.08
28.5,77.5,2024,4,11,1.52
29.0,75.625,2024,4,11,2.6
29.0,76.25,2024,4,11,2.51
29.0,76.875,2024,4,11,1.72
29.0,77.5,2024,4,11,2.14
29.5,75.625,2024,4,11,3.01
29.5,76.25,2024,4,11,2.53
29.5,76.875,2024,4,11,2.55
29.5,77.5,2024,4,11,3.3
30.0,75.625,2024,4,11,3.13
30.0,76.25,2024,4,11,2.4
30.0,76.875,2024,4,11,2.82
30.0,77.5,2024,4,11,3.44
30.5,75.625,2024,4,11,3.17
30.5,76.25,2024,4,11,2.47
30.5,76.875,2024,4,11,3.05
30.5,77.5,2024,4,11,3.4
28.0,75.625,2024,4,12,2.89
28.0,76.25,2024,4,12,2.4
28.0,76.875,2024,4,12,2.26
28.0,77.5,2024,4,12,2.19
28.5,75.625,2024,4,12,2.25
28.5,76.25,2024,4,12,1.54
28.5,76.875,2024,4,12,1.53
28.5,77.5,2024,4,12,1.96
29.0,75.625,2024,4,12,1.89
29.0,76.25,2024,4,12,1.59
29.0,76.875,2024,4,12,1.46
29.0,77.5,2024,4,12,1.67
29.5,75.625,2024,4,12,2.34
29.5,76.25,2024,4,12,1.94
29.5,76.875,2024,4,12,1.86
29.5,77.5,2024,4,12,2.23
30.0,75.625,2024,4,12,2.22
30.0,76.25,2024,4,12,1.79
30.0,76.875,2024,4,12,2.2
30.0,77.5,2024,4,12,2.86
30.5,75.625,2024,4,12,1.98
30.5,76.25,2024,4,12,2.17
30.5,76.875,2024,4,12,3.02
30.5,77.5,2024,4,12,3.45
28.0,75.625,2024,4,13,3.06
28.0,76.25,2024,4,13,3.17
28.0,76.875,2024,4,13,3.35
28.0,77.5,2024,4,13,3.32
28.5,75.625,2024,4,13,3.19
28.5,76.25,2024,4,13,2.91
28.5,76.875,2024,4,13,2.85
28.5,77.5,2024,4,13,3.04
29.0,75.625,2024,4,13,3.17
29.0,76.25,2024,4,13,2.9
29.0,76.875,2024,4,13,2.76
29.0,77.5,2024,4,13,3.24
29.5,75.625,2024,4,13,3.17
29.5,76.25,2024,4,13,3.05
29.5,76.875,2024,4,13,3.22
29.5,77.5,2024,4,13,3.39
30.0,75.625,2024,4,13,3.27
30.0,76.25,2024,4,13,3.14
30.0,76.875,2024,4,13,3.25
30.0,77.5,2024,4,13,3.33
30.5,75.625,2024,4,13,3.23
30.5,76.25,2024,4,13,3.15
30.5,76.875,2024,4,13,3.17
30.5,77.5,2024,4,13,3.06
28.0,75.625,2024,4,14,3.52
28.0,76.25,2024,4,14,2.43
28.0,76.875,2024,4,14,2.03
28.0,77.5,2024,4,14,2.42
28.5,75.625,2024,4,14,3.43
28.5,76.25,2024,4,14,2.63
28.5,76.875,2024,4,14,2.1
28.5,77.5,2024,4,14,2.29
29.0,75.625,2024,4,14,3.0
29.0,76.25,2024,4,14,2.79
29.0,76.875,2024,4,14,2.39
29.0,77.5,2024,4,14,1.99
29.5,75.625,2024,4,14,2.51
29.5,76.25,2024,4,14,3.07
29.5,76.875,2024,4,14,3.21
29.5,77.5,2024,4,14,3.25
30.0,75.625,2024,4,14,2.62
30.0,76.25,2024,4,14,3.03
30.0,76.875,2024,4,14,3.18
30.0,77.5,2024,4,14,3.47
30.5,75.625,2024,4,14,3.13
30.5,76.25,2024,4,14,3.09
30.5,76.875,2024,4,14,2.84
30.5,77.5,2024,4,14,2.15
28.0,75.625,2024,4,15,3.75
28.0,76.25,2024,4,15,3.49
28.0,76.875,2024,4,15,2.89
28.0,77.5,2024,4,15,2.44
28.5,75.625,2024,4,15,3.77
28.5,76.25,2024,4,15,3.44
28.5,76.875,2024,4,15,2.75
28.5,77.5,2024,4,15,2.53
29.0,75.625,2024,4,15,3.58
29.0,76.25,2024,4,15,3.17
29.0,76.875,2024,4,15,2.7
29.0,77.5,2024,4,15,2.7
29.5,75.625,2024,4,15,3.48
29.5,76.25,2024,4,15,3.25
29.5,76.875,2024,4,15,2.74
29.5,77.5,2024,4,15,2.61
30.0,75.625,2024,4,15,3.4
30.0,76.25,2024,4,15,3.23
30.0,76.875,2024,4,15,2.5
30.0,77.5,2024,4,15,2.16
30.5,75.625,2024,4,15,3.21
30.5,76.25,2024,4,15,2.93
30.5,76.875,2024,4,15,2.27
30.5,77.5,2024,4,15,2.03
28.0,75.625,2024,4,16,3.97
28.0,76.25,2024,4,16,4.35
28.0,76.875,2024,4,16,4.68
28.0,77.5,2024,4,16,4.87
28.5,75.625,2024,4,16,4.07
28.5,76.25,2024,4,16,4.42
28.5,76.875,2024,4,16,4.69
28.5,77.5,2024,4,16,4.97
29.0,75.625,2024,4,16,4.15
29.0,76.25,2024,4,16,4.43
29.0,76.875,2024,4,16,4.7
29.0,77.5,2024,4,16,5.0
29.5,75.625,2024,4,16,4.27
29.5,76.25,2024,4,16,4.57
29.5,76.875,2024,4,16,4.92
29.5,77.5,2024,4,16,5.04
30.0,75.625,2024,4,16,4.22
30.0,76.25,2024,4,16,4.56
30.0,76.875,2024,4,16,4.79
30.0,77.5,2024,4,16,4.42
30.5,75.625,2024,4,16,4.09
30.5,76.25,2024,4,16,4.28
30.5,76.875,2024,4,16,4.12
30.5,77.5,2024,4,16,3.49
28.0,75.625,2024,4,17,4.71
28.0,76.25,2024,4,17,5.29
28.0,76.875,2024,4,17,5.81
28.0,77.5,2024,4,17,6.08
28.5,75.625,2024,4,17,4.75
28.5,76.25,2024,4,17,5.33
28.5,76.875,2024,4,17,5.9
28.5,77.5,2024,4,17,6.28
29.0,75.625,2024,4,17,4.79
29.0,76.25,2024,4,17,5.39
29.0,76.875,2024,4,17,6.02
29.0,77.5,2024,4,17,6.38
29.5,75.625,2024,4,17,4.84
29.5,76.25,2024,4,17,5.38
29.5,76.875,2024,4,17,6.03
29.5,77.5,2024,4,17,6.48
30.0,75.625,2024,4,17,4.67
30.0,76.25,2024,4,17,5.17
30.0,76.875,2024,4,17,5.93
30.0,77.5,2024,4,17,5.57
30.5,75.625,2024,4,17,4.22
30.5,76.25,2024,4,17,4.6
30.5,76.875,2024,4,17,5.26
30.5,77.5,2024,4,17,4.18
28.0,75.625,2024,4,18,3.48
28.0,76.25,2024,4,18,3.71
28.0,76.875,2024,4,18,4.01
28.0,77.5,2024,4,18,4.38
28.5,75.625,2024,4,18,3.21
28.5,76.25,2024,4,18,3.45
28.5,76.875,2024,4,18,3.88
28.5,77.5,2024,4,18,4.52
29.0,75.625,2024,4,18,3.09
29.0,76.25,2024,4,18,3.36
29.0,76.875,2024,4,18,3.78
29.0,77.5,2024,4,18,4.59
29.5,75.625,2024,4,18,2.94
29.5,76.25,2024,4,18,3.03
29.5,76.875,2024,4,18,3.63
29.5,77.5,2024,4,18,4.78
30.0,75.625,2024,4,18,2.33
30.0,76.25,2024,4,18,2.64
30.0,76.875,2024,4,18,3.88
30.0,77.5,2024,4,18,4.77
30.5,75.625,2024,4,18,1.9
30.5,76.25,2024,4,18,2.81
30.5,76.875,2024,4,18,4.04
30.5,77.5,2024,4,18,4.49
28.0,75.625,2024,4,19,5.83
28.0,76.25,2024,4,19,5.34
28.0,76.875,2024,4,19,4.8
28.0,77.5,2024,4,19,4.39
28.5,75.625,2024,4,19,5.35
28.5,76.25,2024,4,19,4.79
28.5,76.875,2024,4,19,4.29
28.5,77.5,2024,4,19,4.04
29.0,75.625,2024,4,19,4.87
29.0,76.25,2024,4,19,4.3
29.0,76.875,2024,4,19,3.79
29.0,77.5,2024,4,19,3.58
29.5,75.625,2024,4,19,4.51
29.5,76.25,2024,4,19,3.86
29.5,76.875,2024,4,19,3.24
29.5,77.5,2024,4,19,3.2
30.0,75.625,2024,4,19,4.28
30.0,76.25,2024,4,19,3.83
30.0,76.875,2024,4,19,3.34
30.0,77.5,2024,4,19,3.17
30.5,75.625,2024,4,19,4.42
30.5,76.25,2024,4,19,4.14
30.5,76.875,2024,4,19,3.66
30.5,77.5,2024,4,19,3.42
28.0,75.625,2024,4,20,3.55
28.0,76.25,2024,4,20,3.66
28.0,76.875,2024,4,20,3.85
28.0,77.5,2024,4,20,3.96
28.5,75.625,2024,4,20,3.92
28.5,76.25,2024,4,20,3.88
28.5,76.875,2024,4,20,3.93
28.5,77.5,2024,4,20,3.99
29.0,75.625,2024,4,20,4.15
29.0,76.25,2024,4,20,4.14
29.0,76.875,2024,4,20,4.12
29.0,77.5,2024,4,20,4.24
29.5,75.625,2024,4,20,4.13
29.5,76.25,2024,4,20,4.14
29.5,76.875,2024,4,20,4.21
29.5,77.5,2024,4,20,4.55
30.0,75.625,2024,4,20,3.88
30.0,76.25,2024,4,20,3.87
30.0,76.875,2024,4,20,4.09
30.0,77.5,2024,4,20,4.41
30.5,75.625,2024,4,20,3.6
30.5,76.25,2024,4,20,3.5
30.5,76.875,2024,4,20,3.6
30.5,77.5,2024,4,20,3.57
28.0,75.625,2024,4,21,3.28
28.0,76.25,2024,4,21,3.11
28.0,76.875,2024,4,21,3.07
28.0,77.5,2024,4,21,3.27
28.5,75.625,2024,4,21,3.53
28.5,76.25,2024,4,21,3.82
28.5,76.875,2024,4,21,4.01
28.5,77.5,2024,4,21,4.17
29.0,75.625,2024,4,21,3.64
29.0,76.25,2024,4,21,3.95
29.0,76.875,2024,4,21,4.24
29.0,77.5,2024,4,21,4.45
29.5,75.625,2024,4,21,3.61
29.5,76.25,2024,4,21,3.86
29.5,76.875,2024,4,21,4.21
29.5,77.5,2024,4,21,4.45
30.0,75.625,2024,4,21,3.29
30.0,76.25,2024,4,21,3.57
30.0,76.875,2024,4,21,3.91
30.0,77.5,2024,4,21,4.07
30.5,75.625,2024,4,21,2.86
30.5,76.25,2024,4,21,3.19
30.5,76.875,2024,4,21,3.52
30.5,77.5,2024,4,21,3.35
28.0,75.625,2024,4,22,2.32
28.0,76.25,2024,4,22,2.77
28.0,76.875,2024,4,22,3.4
28.0,77.5,2024,4,22,3.56
28.5,75.625,2024,4,22,2.47
28.5,76.25,2024,4,22,2.71
28.5,76.875,2024,4,22,3.3
28.5,77.5,2024,4,22,3.98
29.0,75.625,2024,4,22,2.69
29.0,76.25,2024,4,22,2.74
29.0,76.875,2024,4,22,2.91
29.0,77.5,2024,4,22,3.82
29.5,75.625,2024,4,22,2.8
29.5,76.25,2024,4,22,2.61
29.5,76.875,2024,4,22,2.53
29.5,77.5,2024,4,22,3.15
30.0,75.625,2024,4,22,2.94
30.0,76.25,2024,4,22,2.85
30.0,76.875,2024,4,22,2.78
30.0,77.5,2024,4,22,3.39
30.5,75.625,2024,4,22,3.14
30.5,76.25,2024,4,22,3.18
30.5,76.875,2024,4,22,3.2
30.5,77.5,2024,4,22,3.33
28.0,75.625,2024,4,23,2.44
28.0,76.25,2024,4,23,2.04
28.0,76.875,2024,4,23,1.91
28.0,77.5,2024,4,23,2.15
28.5,75.625,2024,4,23,2.68
28.5,76.25,2024,4,23,2.58
28.5,76.875,2024,4,23,2.47
28.5,77.5,2024,4,23,2.52
29.0,75.625,2024,4,23,3.0
29.0,76.25,2024,4,23,2.84
29.0,76.875,2024,4,23,2.82
29.0,77.5,2024,4,23,2.98
29.5,75.625,2024,4,23,2.91
29.5,76.25,2024,4,23,2.82
29.5,76.875,2024,4,23,3.08
29.5,77.5,2024,4,23,3.41
30.0,75.625,2024,4,23,2.71
30.0,76.25,2024,4,23,2.89
30.0,76.875,2024,4,23,3.35
30.0,77.5,2024,4,23,3.74
30.5,75.625,2024,4,23,2.71
30.5,76.25,2024,4,23,2.94
30.5,76.875,2024,4,23,3.39
30.5,77.5,2024,4,23,3.55
28.0,75.625,2024,4,24,3.29
