-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WD10M
30.5,76.875,2024,3,14,352.7
30.5,77.5,2024,3,14,348.2
28.0,75.625,2024,3,15,338.5
28.0,76.25,2024,3,15,329.3
28.0,76.875,2024,3,15,325.0
28.0,77.5,2024,3,15,319.5
28.5,75.625,2024,3,15,327.0
28.5,76.25,2024,3,15,320.2
28.5,76.875,2024,3,15,316.7
28.5,77.5,2024,3,15,310.9
29.0,75.625,2024,3,15,320.9
29.0,76.25,2024,3,15,316.1
29.0,76.875,2024,3,15,310.8
29.0,77.5,2024,3,15,302.8
29.5,75.625,2024,3,15,321.4
29.5,76.25,2024,3,15,315.9
29.5,76.875,2024,3,15,308.7
29.5,77.5,2024,3,15,297.4
30.0,75.625,2024,3,15,323.9
30.0,76.25,2024,3,15,318.6
30.0,76.875,2024,3,15,308.5
30.0,77.5,2024,3,15,292.9
30.5,75.625,2024,3,15,324.6
30.5,76.25,2024,3,15,322.7
30.5,76.875,2024,3,15,320.4
30.5,77.5,2024,3,15,305.6
28.0,75.625,2024,3,16,359.8
28.0,76.25,2024,3,16,341.1
28.0,76.875,2024,3,16,331.2
28.0,77.5,2024,3,16,322.8
28.5,75.625,2024,3,16,340.6
28.5,76.25,2024,3,16,323.9
28.5,76.875,2024,3,16,316.1
28.5,77.5,2024,3,16,304.6
29.0,75.625,2024,3,16,325.6
29.0,76.25,2024,3,16,315.3
29.0,76.875,2024,3,16,308.1
29.0,77.5,2024,3,16,297.0
29.5,75.625,2024,3,16,329.1
29.5,76.25,2024,3,16,318.0
29.5,76.875,2024,3,16,308.4
29.5,77.5,2024,3,16,293.2
30.0,75.625,2024,3,16,341.0
30.0,76.25,2024,3,16,326.1
30.0,76.875,2024,3,16,311.2
30.0,77.5,2024,3,16,286.6
30.5,75.625,2024,3,16,343.8
30.5,76.25,2024,3,16,331.2
30.5,76.875,2024,3,16,330.3
30.5,77.5,2024,3,16,140.8
28.0,75.625,2024,3,17,3.2
28.0,76.25,2024,3,17,343.5
28.0,76.875,2024,3,17,332.3
28.0,77.5,2024,3,17,322.8
28.5,75.625,2024,3,17,347.1
28.5,76.25,2024,3,17,331.2
28.5,76.875,2024,3,17,322.2
28.5,77.5,2024,3,17,312.6
29.0,75.625,2024,3,17,339.4
29.0,76.25,2024,3,17,328.7
29.0,76.875,2024,3,17,316.9
29.0,77.5,2024,3,17,303.0
29.5,75.625,2024,3,17,338.3
29.5,76.25,2024,3,17,328.4
29.5,76.875,2024,3,17,313.4
29.5,77.5,2024,3,17,294.9
30.0,75.625,2024,3,17,336.1
30.0,76.25,2024,3,17,327.2
30.0,76.875,2024,3,17,314.4
30.0,77.5,2024,3,17,274.7
30.5,75.625,2024,3,17,332.4
30.5,76.25,2024,3,17,328.3
30.5,76.875,2024,3,17,331.6
30.5,77.5,2024,3,17,95.1
28.0,75.625,2024,3,18,327.8
28.0,76.25,2024,3,18,320.8
28.0,76.875,2024,3,18,318.7
28.0,77.5,2024,3,18,315.4
28.5,75.625,2024,3,18,317.2
28.5,76.25,2024,3,18,314.9
28.5,76.875,2024,3,18,314.4
28.5,77.5,2024,3,18,310.3
29.0,75.625,2024,3,18,322.6
29.0,76.25,2024,3,18,319.6
29.0,76.875,2024,3,18,314.1
29.0,77.5,2024,3,18,307.9
29.5,75.625,2024,3,18,331.2
29.5,76.25,2024,3,18,323.2
29.5,76.875,2024,3,18,313.6
29.5,77.5,2024,3,18,305.1
30.0,75.625,2024,3,18,330.7
30.0,76.25,2024,3,18,321.7
30.0,76.875,2024,3,18,311.7
30.0,77.5,2024,3,18,294.4
30.5,75.625,2024,3,18,325.6
30.5,76.25,2024,3,18,319.8
30.5,76.875,2024,3,18,319.3
30.5,77.5,2024,3,18,150.7
28.0,75.625,2024,3,19,323.1
28.0,76.25,2024,3,19,322.1
28.0,76.875,2024,3,19,325.7
28.0,77.5,2024,3,19,327.6
28.5,75.625,2024,3,19,325.2
28.5,76.25,2024,3,19,323.7
28.5,76.875,2024,3,19,325.8
28.5,77.5,2024,3,19,327.3
29.0,75.625,2024,3,19,345.8
29.0,76.25,2024,3,19,336.6
29.0,76.875,2024,3,19,331.8
29.0,77.5,2024,3,19,334.8
29.5,75.625,2024,3,19,2.1
29.5,76.25,2024,3,19,343.3
29.5,76.875,2024,3,19,334.8
29.5,77.5,2024,3,19,345.3
30.0,75.625,2024,3,19,357.5
30.0,76.25,2024,3,19,340.4
30.0,76.875,2024,3,19,334.2
30.0,77.5,2024,3,19,83.7
30.5,75.625,2024,3,19,356.5
30.5,76.25,2024,3,19,345.7
30.5,76.875,2024,3,19,16.8
30.5,77.5,2024,3,19,106.7
28.0,75.625,2024,3,20,12.1
28.0,76.25,2024,3,20,1.3
28.0,76.875,2024,3,20,2.3
28.0,77.5,2024,3,20,19.5
28.5,75.625,2024,3,20,350.7
28.5,76.25,2024,3,20,349.6
28.5,76.875,2024,3,20,357.7
28.5,77.5,2024,3,20,10.5
29.0,75.625,2024,3,20,335.6
29.0,76.25,2024,3,20,340.6
29.0,76.875,2024,3,20,345.1
29.0,77.5,2024,3,20,342.9
29.5,75.625,2024,3,20,332.2
29.5,76.25,2024,3,20,332.2
29.5,76.875,2024,3,20,330.6
29.5,77.5,2024,3,20,317.4
30.0,75.625,2024,3,20,335.0
30.0,76.25,2024,3,20,330.3
30.0,76.875,2024,3,20,324.3
30.0,77.5,2024,3,20,303.6
30.5,75.625,2024,3,20,336.9
30.5,76.25,2024,3,20,335.4
30.5,76.875,2024,3,20,331.6
30.5,77.5,2024,3,20,318.8
28.0,75.625,2024,3,21,138.1
28.0,76.25,2024,3,21,125.6
28.0,76.875,2024,3,21,127.3
28.0,77.5,2024,3,21,137.4
28.5,75.625,2024,3,21,129.2
28.5,76.25,2024,3,21,119.1
28.5,76.875,2024,3,21,119.2
28.5,77.5,2024,3,21,128.7
29.0,75.625,2024,3,21,127.8
29.0,76.25,2024,3,21,116.9
29.0,76.875,2024,3,21,118.6
29.0,77.5,2024,3,21,125.3
29.5,75.625,2024,3,21,129.5
29.5,76.25,2024,3,21,119.7
29.5,76.875,2024,3,21,116.9
29.5,77.5,2024,3,21,126.3
30.0,75.625,2024,3,21,133.4
30.0,76.25,2024,3,21,124.8
30.0,76.875,2024,3,21,121.3
30.0,77.5,2024,3,21,131.6
30.5,75.625,2024,3,21,140.9
30.5,76.25,2024,3,21,135.6
30.5,76.875,2024,3,21,127.3
30.5,77.5,2024,3,21,139.3
28.0,75.625,2024,3,22,213.9
28.0,76.25,2024,3,22,208.4
28.0,76.875,2024,3,22,180.0
28.0,77.5,2024,3,22,160.1
28.5,75.625,2024,3,22,178.1
28.5,76.25,2024,3,22,131.1
28.5,76.875,2024,3,22,110.7
28.5,77.5,2024,3,22,138.7
29.0,75.625,2024,3,22,88.8
29.0,76.25,2024,3,22,84.8
29.0,76.875,2024,3,22,88.0
29.0,77.5,2024,3,22,259.3
29.5,75.625,2024,3,22,86.2
29.5,76.25,2024,3,22,78.3
29.5,76.875,2024,3,22,56.6
29.5,77.5,2024,3,22,309.4
30.0,75.625,2024,3,22,83.5
30.0,76.25,2024,3,22,67.6
30.0,76.875,2024,3,22,1.9
30.0,77.5,2024,3,22,306.4
30.5,75.625,2024,3,22,72.4
30.5,76.25,2024,3,22,33.5
30.5,76.875,2024,3,22,342.0
30.5,77.5,2024,3,22,319.6
28.0,75.625,2024,3,23,2.5
28.0,76.25,2024,3,23,344.7
28.0,76.875,2024,3,23,335.1
28.0,77.5,2024,3,23,328.8
28.5,75.625,2024,3,23,353.8
28.5,76.25,2024,3,23,339.6
28.5,76.875,2024,3,23,329.9
28.5,77.5,2024,3,23,320.4
29.0,75.625,2024,3,23,353.8
29.0,76.25,2024,3,23,339.4
29.0,76.875,2024,3,23,325.9
29.0,77.5,2024,3,23,313.7
29.5,75.625,2024,3,23,351.9
29.5,76.25,2024,3,23,335.5
29.5,76.875,2024,3,23,321.2
29.5,77.5,2024,3,23,308.5
30.0,75.625,2024,3,23,344.8
30.0,76.25,2024,3,23,328.8
30.0,76.875,2024,3,23,316.4
30.0,77.5,2024,3,23,306.1
30.5,75.625,2024,3,23,335.2
30.5,76.25,2024,3,23,326.6
30.5,76.875,2024,3,23,324.0
30.5,77.5,2024,3,23,317.8
28.0,75.625,2024,3,24,74.1
28.0,76.25,2024,3,24,56.7
28.0,76.875,2024,3,24,359.1
28.0,77.5,2024,3,24,322.9
28.5,75.625,2024,3,24,55.5
28.5,76.25,2024,3,24,32.2
28.5,76.875,2024,3,24,340.5
28.5,77.5,2024,3,24,309.1
29.0,75.625,2024,3,24,29.9
29.0,76.25,2024,3,24,354.8
29.0,76.875,2024,3,24,321.6
29.0,77.5,2024,3,24,303.8
29.5,75.625,2024,3,24,357.2
29.5,76.25,2024,3,24,329.2
29.5,76.875,2024,3,24,315.3
29.5,77.5,2024,3,24,301.4
30.0,75.625,2024,3,24,331.7
30.0,76.25,2024,3,24,321.6
30.0,76.875,2024,3,24,316.3
30.0,77.5,2024,3,24,304.3
30.5,75.625,2024,3,24,326.2
30.5,76.25,2024,3,24,326.0
30.5,76.875,2024,3,24,330.2
30.5,77.5,2024,3,24,327.5
28.0,75.625,2024,3,25,332.9
28.0,76.25,2024,3,25,324.9
28.0,76.875,2024,3,25,321.3
28.0,77.5,2024,3,25,318.2
28.5,75.625,2024,3,25,325.0
28.5,76.25,2024,3,25,320.4
28.5,76.875,2024,3,25,318.5
28.5,77.5,2024,3,25,314.2
29.0,75.625,2024,3,25,324.6
29.0,76.25,2024,3,25,322.2
29.0,76.875,2024,3,25,317.4
29.0,77.5,2024,3,25,309.4
29.5,75.625,2024,3,25,324.7
29.5,76.25,2024,3,25,321.8
29.5,76.875,2024,3,25,316.0
29.5,77.5,2024,3,25,304.4
30.0,75.625,2024,3,25,322.7
30.0,76.25,2024,3,25,320.3
30.0,76.875,2024,3,25,314.5
30.0,77.5,2024,3,25,299.7
30.5,75.625,2024,3,25,320.1
30.5,76.25,2024,3,25,322.0
30.5,76.875,2024,3,25,323.8
30.5,77.5,2024,3,25,315.3
28.0,75.625,2024,3,26,333.7
28.0,76.25,2024,3,26,325.2
28.0,76.875,2024,3,26,319.6
28.0,77.5,2024,3,26,315.0
28.5,75.625,2024,3,26,323.3
28.5,76.25,2024,3,26,316.9
28.5,76.875,2024,3,26,314.4
28.5,77.5,2024,3,26,310.3
29.0,75.625,2024,3,26,319.2
29.0,76.25,2024,3,26,319.1
29.0,76.875,2024,3,26,315.7
29.0,77.5,2024,3,26,306.0
29.5,75.625,2024,3,26,326.1
29.5,76.25,2024,3,26,325.2
29.5,76.875,2024,3,26,317.4
29.5,77.5,2024,3,26,302.5
30.0,75.625,2024,3,26,330.9
30.0,76.25,2024,3,26,327.2
30.0,76.875,2024,3,26,316.5
30.0,77.5,2024,3,26,299.3
30.5,75.625,2024,3,26,328.7
30.5,76.25,2024,3,26,329.7
30.5,76.875,2024,3,26,324.3
30.5,77.5,2024,3,26,314.4
28.0,75.625,2024,3,27,60.5
28.0,76.25,2024,3,27,9.9
28.0,76.875,2024,3,27,321.9
28.0,77.5,2024,3,27,296.5
28.5,75.625,2024,3,27,39.3
28.5,76.25,2024,3,27,346.1
28.5,76.875,2024,3,27,322.3
28.5,77.5,2024,3,27,301.6
29.0,75.625,2024,3,27,10.5
29.0,76.25,2024,3,27,339.4
29.0,76.875,2024,3,27,320.9
29.0,77.5,2024,3,27,306.2
29.5,75.625,2024,3,27,2.5
29.5,76.25,2024,3,27,337.8
29.5,76.875,2024,3,27,322.2
29.5,77.5,2024,3,27,305.7
30.0,75.625,2024,3,27,355.9
30.0,76.25,2024,3,27,331.4
30.0,76.875,2024,3,27,319.5
30.0,77.5,2024,3,27,301.3
30.5,75.625,2024,3,27,335.4
30.5,76.25,2024,3,27,325.2
30.5,76.875,2024,3,27,327.1
30.5,77.5,2024,3,27,319.6
28.0,75.625,2024,3,28,44.7
28.0,76.25,2024,3,28,5.5
28.0,76.875,2024,3,28,323.3
28.0,77.5,2024,3,28,308.6
28.5,75.625,2024,3,28,13.0
28.5,76.25,2024,3,28,344.1
28.5,76.875,2024,3,28,322.9
28.5,77.5,2024,3,28,306.9
29.0,75.625,2024,3,28,0.4
29.0,76.25,2024,3,28,341.2
29.0,76.875,2024,3,28,323.2
29.0,77.5,2024,3,28,308.5
29.5,75.625,2024,3,28,353.4
29.5,76.25,2024,3,28,338.1
29.5,76.875,2024,3,28,321.0
29.5,77.5,2024,3,28,302.4
30.0,75.625,2024,3,28,345.8
30.0,76.25,2024,3,28,331.8
30.0,76.875,2024,3,28,315.8
30.0,77.5,2024,3,28,300.2
30.5,75.625,2024,3,28,337.2
30.5,76.25,2024,3,28,329.2
30.5,76.875,2024,3,28,329.0
30.5,77.5,2024,3,28,318.0
28.0,75.625,2024,3,29,267.4
28.0,76.25,2024,3,29,215.1
28.0,76.875,2024,3,29,140.6
28.0,77.5,2024,3,29,122.7
28.5,75.625,2024,3,29,23.7
28.5,76.25,2024,3,29,30.6
28.5,76.875,2024,3,29,90.2
28.5,77.5,2024,3,29,136.0
29.0,75.625,2024,3,29,18.3
29.0,76.25,2024,3,29,7.7
29.0,76.875,2024,3,29,349.6
29.0,77.5,2024,3,29,247.0
29.5,75.625,2024,3,29,7.2
29.5,76.25,2024,3,29,348.9
29.5,76.875,2024,3,29,329.7
29.5,77.5,2024,3,29,289.7
30.0,75.625,2024,3,29,356.1
30.0,76.25,2024,3,29,334.7
30.0,76.875,2024,3,29,321.0
30.0,77.5,2024,3,29,284.4
30.5,75.625,2024,3,29,337.3
30.5,76.25,2024,3,29,327.9
30.5,76.875,2024,3,29,326.5
30.5,77.5,2024,3,29,239.4
28.0,75.625,2024,3,30,253.5
28.0,76.25,2024,3,30,259.8
28.0,76.875,2024,3,30,266.6
28.0,77.5,2024,3,30,267.3
28.5,75.625,2024,3,30,251.9
28.5,76.25,2024,3,30,259.0
28.5,76.875,2024,3,30,265.9
28.5,77.5,2024,3,30,267.6
29.0,75.625,2024,3,30,244.9
29.0,76.25,2024,3,30,250.9
29.0,76.875,2024,3,30,255.5
29.0,77.5,2024,3,30,256.1
29.5,75.625,2024,3,30,234.9
29.5,76.25,2024,3,30,238.1
29.5,76.875,2024,3,30,238.8
29.5,77.5,2024,3,30,239.6
30.0,75.625,2024,3,30,231.1
30.0,76.25,2024,3,30,219.9
30.0,76.875,2024,3,30,191.5
30.0,77.5,2024,3,30,190.2
30.5,75.625,2024,3,30,29.4
30.5,76.25,2024,3,30,130.4
30.5,76.875,2024,3,30,133.1
30.5,77.5,2024,3,30,158.0
28.0,75.625,2024,3,31,292.3
28.0,76.25,2024,3,31,295.5
28.0,76.875,2024,3,31,300.6
28.0,77.5,2024,3,31,301.1
28.5,75.625,2024,3,31,294.4
28.5,76.25,2024,3,31,295.6
28.5,76.875,2024,3,31,298.3
28.5,77.5,2024,3,31,298.6
29.0,75.625,2024,3,31,301.5
29.0,76.25,2024,3,31,300.7
29.0,76.875,2024,3,31,303.4
29.0,77.5,2024,3,31,305.2
29.5,75.625,2024,3,31,315.8
29.5,76.25,2024,3,31,310.4
29.5,76.875,2024,3,31,309.7
29.5,77.5,2024,3,31,306.9
30.0,75.625,2024,3,31,323.9
30.0,76.25,2024,3,31,310.3
30.0,76.875,2024,3,31,306.3
30.0,77.5,2024,3,31,302.5
30.5,75.625,2024,3,31,329.7
30.5,76.25,2024,3,31,311.2
30.5,76.875,2024,3,31,311.2
30.5,77.5,2024,3,31,287.0
28.0,75.625,2024,4,1,316.2
28.0,76.25,2024,4,1,313.9
28.0,76.875,2024,4,1,314.5
28.0,77.5,2024,4,1,312.2
28.5,75.625,2024,4,1,310.4
28.5,76.25,2024,4,1,307.6
28.5,76.875,2024,4,1,307.8
28.5,77.5,2024,4,1,305.1
29.0,75.625,2024,4,1,306.0
29.0,76.25,2024,4,1,303.7
29.0,76.875,2024,4,1,302.0
29.0,77.5,2024,4,1,299.4
29.5,75.625,2024,4,1,305.5
29.5,76.25,2024,4,1,302.7
29.5,76.875,2024,4,1,301.1
29.5,77.5,2024,4,1,295.6
30.0,75.625,2024,4,1,307.4
30.0,76.25,2024,4,1,303.9
30.0,76.875,2024,4,1,300.1
30.0,77.5,2024,4,1,289.3
30.5,75.625,2024,4,1,306.2
30.5,76.25,2024,4,1,305.9
30.5,76.875,2024,4,1,306.9
30.5,77.5,2024,4,1,286.8
28.0,75.625,2024,4,2,320.7
28.0,76.25,2024,4,2,315.3
28.0,76.875,2024,4,2,314.0
28.0,77.5,2024,4,2,310.3
28.5,75.625,2024,4,2,318.5
28.5,76.25,2024,4,2,313.1
28.5,76.875,2024,4,2,310.3
28.5,77.5,2024,4,2,305.4
29.0,75.625,2024,4,2,322.8
29.0,76.25,2024,4,2,317.2
29.0,76.875,2024,4,2,312.0
29.0,77.5,2024,4,2,304.7
29.5,75.625,2024,4,2,331.3
29.5,76.25,2024,4,2,321.8
29.5,76.875,2024,4,2,312.2
29.5,77.5,2024,4,2,300.4
30.0,75.625,2024,4,2,330.5
30.0,76.25,2024,4,2,319.2
30.0,76.875,2024,4,2,309.4
30.0,77.5,2024,4,2,294.6
30.5,75.625,2024,4,2,324.1
30.5,76.25,2024,4,2,318.5
30.5,76.875,2024,4,2,315.5
30.5,77.5,2024,4,2,294.4
28.0,75.625,2024,4,3,171.4
28.0,76.25,2024,4,3,152.1
28.0,76.875,2024,4,3,133.4
28.0,77.5,2024,4,3,102.9
28.5,75.625,2024,4,3,124.4
28.5,76.25,2024,4,3,115.5
28.5,76.875,2024,4,3,94.6
28.5,77.5,2024,4,3,338.7
29.0,75.625,2024,4,3,96.2
29.0,76.25,2024,4,3,74.2
29.0,76.875,2024,4,3,8.1
29.0,77.5,2024,4,3,327.2
29.5,75.625,2024,4,3,98.6
29.5,76.25,2024,4,3,45.3
29.5,76.875,2024,4,3,336.0
29.5,77.5,2024,4,3,313.1
30.0,75.625,2024,4,3,100.0
30.0,76.25,2024,4,3,14.1
30.0,76.875,2024,4,3,324.8
30.0,77.5,2024,4,3,301.3
30.5,75.625,2024,4,3,84.4
30.5,76.25,2024,4,3,8.3
30.5,76.875,2024,4,3,335.7
30.5,77.5,2024,4,3,306.1
28.0,75.625,2024,4,4,304.1
28.0,76.25,2024,4,4,316.2
28.0,76.875,2024,4,4,334.9
28.0,77.5,2024,4,4,335.5
28.5,75.625,2024,4,4,356.5
28.5,76.25,2024,4,4,345.0
28.5,76.875,2024,4,4,347.7
28.5,77.5,2024,4,4,334.3
29.0,75.625,2024,4,4,19.8
29.0,76.25,2024,4,4,3.1
29.0,76.875,2024,4,4,346.8
29.0,77.5,2024,4,4,331.9
29.5,75.625,2024,4,4,3.8
29.5,76.25,2024,4,4,352.3
29.5,76.875,2024,4,4,336.1
29.5,77.5,2024,4,4,320.9
30.0,75.625,2024,4,4,353.0
30.0,76.25,2024,4,4,340.3
30.0,76.875,2024,4,4,325.5
30.0,77.5,2024,4,4,310.8
30.5,75.625,2024,4,4,338.8
30.5,76.25,2024,4,4,330.9
30.5,76.875,2024,4,4,324.3
30.5,77.5,2024,4,4,298.9
28.0,75.625,2024,4,5,270.1
28.0,76.25,2024,4,5,277.9
28.0,76.875,2024,4,5,283.8
28.0,77.5,2024,4,5,290.0
28.5,75.625,2024,4,5,263.2
28.5,76.25,2024,4,5,278.0
28.5,76.875,2024,4,5,287.5
28.5,77.5,2024,4,5,288.9
29.0,75.625,2024,4,5,302.3
29.0,76.25,2024,4,5,314.6
29.0,76.875,2024,4,5,317.3
29.0,77.5,2024,4,5,313.7
29.5,75.625,2024,4,5,329.5
29.5,76.25,2024,4,5,329.5
29.5,76.875,2024,4,5,324.8
29.5,77.5,2024,4,5,316.5
30.0,75.625,2024,4,5,339.1
30.0,76.25,2024,4,5,331.1
30.0,76.875,2024,4,5,323.4
30.0,77.5,2024,4,5,313.0
30.5,75.625,2024,4,5,334.7
30.5,76.25,2024,4,5,330.4
30.5,76.875,2024,4,5,326.9
30.5,77.5,2024,4,5,309.7
28.0,75.625,2024,4,6,326.8
28.0,76.25,2024,4,6,319.9
28.0,76.875,2024,4,6,316.3
28.0,77.5,2024,4,6,312.4
28.5,75.625,2024,4,6,317.1
28.5,76.25,2024,4,6,312.2
28.5,76.875,2024,4,6,310.1
28.5,77.5,2024,4,6,307.8
29.0,75.625,2024,4,6,319.4
29.0,76.25,2024,4,6,315.5
29.0,76.875,2024,4,6,311.9
29.0,77.5,2024,4,6,308.9
29.5,75.625,2024,4,6,326.7
29.5,76.25,2024,4,6,319.9
29.5,76.875,2024,4,6,314.1
29.5,77.5,2024,4,6,308.8
30.0,75.625,2024,4,6,328.6
30.0,76.25,2024,4,6,320.0
30.0,76.875,2024,4,6,313.7
30.0,77.5,2024,4,6,303.4
30.5,75.625,2024,4,6,326.6
30.5,76.25,2024,4,6,321.6
30.5,76.875,2024,4,6,318.2
30.5,77.5,2024,4,6,301.5
28.0,75.625,2024,4,7,326.2
28.0,76.25,2024,4,7,317.1
28.0,76.875,2024,4,7,314.0
28.0,77.5,2024,4,7,309.6
28.5,75.625,2024,4,7,317.2
28.5,76.25,2024,4,7,314.3
28.5,76.875,2024,4,7,314.4
28.5,77.5,2024,4,7,308.6
29.0,75.625,2024,4,7,321.3
29.0,76.25,2024,4,7,321.6
29.0,76.875,2024,4,7,317.1
29.0,77.5,2024,4,7,307.5
29.5,75.625,2024,4,7,329.6
29.5,76.25,2024,4,7,326.1
29.5,76.875,2024,4,7,316.7
29.5,77.5,2024,4,7,303.5
30.0,75.625,2024,4,7,332.4
30.0,76.25,2024,4,7,325.0
30.0,76.875,2024,4,7,314.8
30.0,77.5,2024,4,7,298.3
30.5,75.625,2024,4,7,330.4
30.5,76.25,2024,4,7,325.9
30.5,76.875,2024,4,7,323.6
30.5,77.5,2024,4,7,301.3
28.0,75.625,2024,4,8,313.3
28.0,76.25,2024,4,8,319.8
28.0,76.875,2024,4,8,324.4
28.0,77.5,2024,4,8,321.1
28.5,75.625,2024,4,8,330.5
28.5,76.25,2024,4,8,329.6
28.5,76.875,2024,4,8,326.1
28.5,77.5,2024,4,8,319.3
29.0,75.625,2024,4,8,353.4
29.0,76.25,2024,4,8,341.5
29.0,76.875,2024,4,8,331.5
29.0,77.5,2024,4,8,320.2
29.5,75.625,2024,4,8,357.8
29.5,76.25,2024,4,8,343.5
29.5,76.875,2024,4,8,330.7
29.5,77.5,2024,4,8,314.1
30.0,75.625,2024,4,8,354.3
30.0,76.25,2024,4,8,339.6
30.0,76.875,2024,4,8,324.6
30.0,77.5,2024,4,8,306.8
30.5,75.625,2024,4,8,346.2
30.5,76.25,2024,4,8,333.2
30.5,76.875,2024,4,8,324.1
30.5,77.5,2024,4,8,306.8
28.0,75.625,2024,4,9,93.6
28.0,76.25,2024,4,9,89.4
28.0,76.875,2024,4,9,66.0
28.0,77.5,2024,4,9,353.3
28.5,75.625,2024,4,9,69.3
28.5,76.25,2024,4,9,37.9
28.5,76.875,2024,4,9,1.5
28.5,77.5,2024,4,9,336.7
29.0,75.625,2024,4,9,37.1
29.0,76.25,2024,4,9,4.1
29.0,76.875,2024,4,9,341.4
29.0,77.5,2024,4,9,325.1
29.5,75.625,2024,4,9,15.0
29.5,76.25,2024,4,9,353.4
29.5,76.875,2024,4,9,335.8
29.5,77.5,2024,4,9,318.7
30.0,75.625,2024,4,9,6.9
30.0,76.25,2024,4,9,347.4
30.0,76.875,2024,4,9,329.8
30.0,77.5,2024,4,9,311.7
30.5,75.625,2024,4,9,356.6
30.5,76.25,2024,4,9,341.1
30.5,76.875,2024,4,9,329.2
30.5,77.5,2024,4,9,308.3
28.0,75.625,2024,4,10,138.8
28.0,76.25,2024,4,10,148.4
28.0,76.875,2024,4,10,166.2
28.0,77.5,2024,4,10,214.3
28.5,75.625,2024,4,10,119.9
28.5,76.25,2024,4,10,127.0
28.5,76.875,2024,4,10,130.5
28.5,77.5,2024,4,10,347.8
29.0,75.625,2024,4,10,94.5
29.0,76.25,2024,4,10,75.8
29.0,76.875,2024,4,10,32.7
29.0,77.5,2024,4,10,345.0
29.5,75.625,2024,4,10,73.9
29.5,76.25,2024,4,10,38.9
29.5,76.875,2024,4,10,7.4
29.5,77.5,2024,4,10,344.8
30.0,75.625,2024,4,10,56.6
30.0,76.25,2024,4,10,30.1
30.0,76.875,2024,4,10,10.0
30.0,77.5,2024,4,10,2.9
30.5,75.625,2024,4,10,56.8
30.5,76.25,2024,4,10,33.4
30.5,76.875,2024,4,10,11.7
30.5,77.5,2024,4,10,5.1
28.0,75.625,2024,4,11,186.8
28.0,76.25,2024,4,11,181.5
28.0,76.875,2024,4,11,177.1
28.0,77.5,2024,4,11,232.9
28.5,75.625,2024,4,11,172.9
28.5,76.25,2024,4,11,157.1
28.5,76.875,2024,4,11,163.0
28.5,77.5,2024,4,11,248.2
29.0,75.625,2024,4,11,127.3
29.0,76.25,2024,4,11,128.3
29.0,76.875,2024,4,11,133.9
29.0,77.5,2024,4,11,328.1
29.5,75.625,2024,4,11,100.4
29.5,76.25,2024,4,11,87.0
29.5,76.875,2024,4,11,25.3
29.5,77.5,2024,4,11,343.4
30.0,75.625,2024,4,11,91.6
30.0,76.25,2024,4,11,66.8
30.0,76.875,2024,4,11,16.9
30.0,77.5,2024,4,11,355.3
30.5,75.625,2024,4,11,93.4
30.5,76.25,2024,4,11,67.7
30.5,76.875,2024,4,11,20.3
30.5,77.5,2024,4,11,355.6
28.0,75.625,2024,4,12,175.4
28.0,76.25,2024,4,12,174.5
28.0,76.875,2024,4,12,169.8
28.0,77.5,2024,4,12,170.0
28.5,75.625,2024,4,12,165.6
28.5,76.25,2024,4,12,157.1
28.5,76.875,2024,4,12,161.5
28.5,77.5,2024,4,12,176.0
29.0,75.625,2024,4,12,134.3
29.0,76.25,2024,4,12,125.7
29.0,76.875,2024,4,12,123.0
29.0,77.5,2024,4,12,246.7
29.5,75.625,2024,4,12,105.4
29.5,76.25,2024,4,12,77.0
29.5,76.875,2024,4,12,11.8
29.5,77.5,2024,4,12,329.9
30.0,75.625,2024,4,12,83.2
30.0,76.25,2024,4,12,39.3
30.0,76.875,2024,4,12,350.9
30.0,77.5,2024,4,12,322.6
30.5,75.625,2024,4,12,58.6
30.5,76.25,2024,4,12,22.1
30.5,76.875,2024,4,12,344.3
30.5,77.5,2024,4,12,312.6
28.0,75.625,2024,4,13,145.4
28.0,76.25,2024,4,13,148.5
28.0,76.875,2024,4,13,152.7
28.0,77.5,2024,4,13,159.9
28.5,75.625,2024,4,13,136.5
28.5,76.25,2024,4,13,137.1
28.5,76.875,2024,4,13,152.8
28.5,77.5,2024,4,13,172.6
29.0,75.625,2024,4,13,146.3
29.0,76.25,2024,4,13,139.7
29.0,76.875,2024,4,13,173.6
29.0,77.5,2024,4,13,202.7
29.5,75.625,2024,4,13,156.9
29.5,76.25,2024,4,13,152.7
29.5,76.875,2024,4,13,201.5
29.5,77.5,2024,4,13,240.6
30.0,75.625,2024,4,13,171.3
30.0,76.25,2024,4,13,164.5
30.0,76.875,2024,4,13,215.7
30.0,77.5,2024,4,13,275.0
30.5,75.625,2024,4,13,183.3
30.5,76.25,2024,4,13,163.0
30.5,76.875,2024,4,13,231.6
30.5,77.5,2024,4,13,296.6
28.0,75.625,2024,4,14,290.4
28.0,76.25,2024,4,14,331.8
28.0,76.875,2024,4,14,67.9
